kapilláris szivárgás szindróma,kapilláris szivárgás szindróma
kapuvéna trombózis,kapuvéna trombózis
kardiogén sokk,kardiogén sokk
kardiomiopátia,kardiomiopátia
kardiális dekompenzáció,kardiális dekompenzáció
kemoterapia,kemoterapia
kemoterápián átesett beteg,kemoterápián átesett beteg
keringés zavar,keringés zavar
keringési betegség,keringési betegség
keringési elégtelenség,keringési elégtelenség
keringési elégtelenség okozta elbutulás,keringési elégtelenség okozta elbutulás
keringési problémák,keringési problémák
keringési rendellenesség,keringési rendellenesség
keringési rendszer betegség,keringési rendszer betegség
keringési rendszer megbetegedése,keringési rendszer megbetegedése
keringési rendszer rendellenességei,keringési rendszer rendellenességei
keringési zavar,keringési zavar
keringési zavarok,keringési zavarok
keringési és légzési elégtelenség,keringési és légzési elégtelenség
keringési-,keringési-
keringési- és légzési elégtelenség,keringési- és légzési elégtelenség
keringészavar,keringészavar
kettes típusú cukorbetegség,kettes típusú cukorbetegség
kevert asztma,kevert asztma
kevert hyperlipidaemia,kevert hyperlipidaemia
kevert kötőszöveti betegség,kevert kötőszöveti betegség
kevert magas vérzsírszint,kevert magas vérzsírszint
kevert organikus psychoszindróma,kevert organikus psychoszindróma
kevert szorongásos zavar,kevert szorongásos zavar
kevert szorongásos és depressziós zavar,kevert szorongásos és depressziós zavar
kevert szorongásos és depresszív zavar,kevert szorongásos és depresszív zavar
kevert típusú szorongásos zavar,kevert típusú szorongásos zavar
kezdődő demencia,kezdődő demencia
kezeletlen magas vérnyomás,kezeletlen magas vérnyomás
kezeletlen magasvérnyomás-betegség,kezeletlen magasvérnyomás-betegség
kezelt magasvérnyomás-betegség,kezelt magasvérnyomás-betegség
kihűlés,kihűlés
kisagy artériájának elzáródása,kisagy artériájának elzáródása
kisagy daganata,kisagy daganata
kisagy középső artériája elzáródása és szűkülete,kisagy középső artériája elzáródása és szűkülete
kisagyi infarktus,kisagyi infarktus
kisagyi stroke,kisagyi stroke
kisagyi áttét,kisagyi áttét
kisagytumor miatti műtét,kisagytumor miatti műtét
kisfejűség,kisfejűség
kissejtes tüdődaganat,kissejtes tüdődaganat
kissejtes tüdőrák (előrehaladott),kissejtes tüdőrák (előrehaladott)
kissejtes tüdőtumor máj áttétekkel,kissejtes tüdőtumor máj áttétekkel
kiszáradás,kiszáradás
kisérbetegség,kisérbetegség
kiterjedt felfekvések,kiterjedt felfekvések
kiterjedt májdaganat,kiterjedt májdaganat
kiterjedt mélyvénás trombózis,kiterjedt mélyvénás trombózis
kiterjedt tályog,kiterjedt tályog
kiterjedt érbetegség,kiterjedt érbetegség
kitágult szívizomgyulladás,kitágult szívizomgyulladás
kitágulásos szívizom-elfajulás,kitágulásos szívizom-elfajulás
kognitív zavar,kognitív zavar
koleszterin,koleszterin
koleszterin betegség,koleszterin betegség
kombinált szívbillentyű betegség,kombinált szívbillentyű betegség
kompressziós csigolyatörés,kompressziós csigolyatörés
koponyaboltozat törése,koponyaboltozat törése
koponyaműtét,koponyaműtét
koponyasérülés miatti vérzés,koponyasérülés miatti vérzés
koponyatrauma,koponyatrauma
koponyazúzódás,koponyazúzódás
koponyaűri vérzés,koponyaűri vérzés
koponyaűri vérömleny,koponyaűri vérömleny
kopásos mozgásszervi betegség,kopásos mozgásszervi betegség
koronaér-meszesedés,koronaér-meszesedés
koronária szklerózis,koronária szklerózis
koronária-bypass műtéten átesett személy,koronária-bypass műtéten átesett személy
korábban hasfali sérv miatt operált,korábban hasfali sérv miatt operált
korábban leukémia miatt csontvelő transzplantáció,korábban leukémia miatt csontvelő transzplantáció
korábban mélyvénás thrombosis,korábban mélyvénás thrombosis
korábban mélyvénás trombózis,korábban mélyvénás trombózis
korábban operált melanoma,korábban operált melanoma
korábban stroke,korábban stroke
korábban stroke-on átesett,korábban stroke-on átesett
korábban szívinfarktus,korábban szívinfarktus
korábban tbc fertőzött,korábban tbc fertőzött
korábban tüdő embólián átesett,korábban tüdő embólián átesett
korábban tüdőembólia miatti kezelés,korábban tüdőembólia miatti kezelés
korábban tüdőembólián átesett,korábban tüdőembólián átesett
korábbi agyi infarktusok,korábbi agyi infarktusok
korábbi amputáció,korábbi amputáció
korábbi daganatos megbetegedés miatti műtét,korábbi daganatos megbetegedés miatti műtét
korábbi epehólyag-daganat,korábbi epehólyag-daganat
korábbi gyermekbénulás,korábbi gyermekbénulás
korábbi iszkémiás stroke,korábbi iszkémiás stroke
korábbi mellkasi trauma,korábbi mellkasi trauma
korábbi mélyvénás thrombózis,korábbi mélyvénás thrombózis
korábbi mélyvénás trombózis,korábbi mélyvénás trombózis
korábbi stroke,korábbi stroke
korábbi szívinfarktus,korábbi szívinfarktus
korábbi szívinfarktusok,korábbi szívinfarktusok
korábbi szívizomelhalás,korábbi szívizomelhalás
korábbi trombózis,korábbi trombózis
korábbi tüdő transzplantáció,korábbi tüdő transzplantáció
korábbi tüdődaganat,korábbi tüdődaganat
korábbi tüdőembolia,korábbi tüdőembolia
korábbi tüdőembólia,korábbi tüdőembólia
korábbi vastagbél tumor,korábbi vastagbél tumor
koszorú érszűkület,koszorú érszűkület
koszorú- és verőér meszesedés,koszorú- és verőér meszesedés
koszorúerek rendellenessége,koszorúerek rendellenessége
koszorúverőr-betegségek,koszorúverőr-betegségek
koszorúverőér-elkeményedés,koszorúverőér-elkeményedés
koszorúverőér-meszesedés,koszorúverőér-meszesedés
koszorúér betegség,koszorúér betegség
koszorúér betegsége,koszorúér betegsége
koszorúér elmeszedés,koszorúér elmeszedés
koszorúér elmeszesedés,koszorúér elmeszesedés
koszorúér elmeszsesedés,koszorúér elmeszsesedés
koszorúér elzáródás,koszorúér elzáródás
koszorúér görcs,koszorúér görcs
koszorúér heveny keringési zavara,koszorúér heveny keringési zavara
koszorúér implantátum,koszorúér implantátum
koszorúér keringési zavar,koszorúér keringési zavar
koszorúér meszesedés,koszorúér meszesedés
koszorúér műtét,koszorúér műtét
koszorúér stentelés,koszorúér stentelés
koszorúér szűkület,koszorúér szűkület
koszorúér szűkület miatti műtét,koszorúér szűkület miatti műtét
koszorúér-betegség,koszorúér-betegség
koszorúér-elmeszesdés,koszorúér-elmeszesdés
koszorúér-elmeszesedés,koszorúér-elmeszesedés
koszorúér-görcs,koszorúér-görcs
koszorúér-keményedés,koszorúér-keményedés
koszorúér-meszesedés,koszorúér-meszesedés
koszorúér-műtét,koszorúér-műtét
koszorúér-szűkület,koszorúér-szűkület
koszorúérbe beépített implantátum,koszorúérbe beépített implantátum
koszorúérbe vagy helyére beépített implantátum jelenléte,koszorúérbe vagy helyére beépített implantátum jelenléte
koszorúérbetegség,koszorúérbetegség
koszorúérbetegség miatt szívműtét,koszorúérbetegség miatt szívműtét
koszorúérelmeszesedés,koszorúérelmeszesedés
koszorúérgörcs,koszorúérgörcs
koszorúérműtét,koszorúérműtét
koszorúérszükület,koszorúérszükület
koszorúérszűkület,koszorúérszűkület
koszúér-meszesedés,koszúér-meszesedés
kromoszóma rendellenesség,kromoszóma rendellenesség
krrónkus veseelégtelenség,krrónkus veseelégtelenség
króikus veseelégtelenség,króikus veseelégtelenség
krónbikus obstruktív tüdőbetegség,krónbikus obstruktív tüdőbetegség
króniksu obstruktív tüdőbetegség,króniksu obstruktív tüdőbetegség
krónikus  instruktív tüdőbetegség,krónikus  instruktív tüdőbetegség
krónikus  tüdőbetegség,krónikus  tüdőbetegség
krónikus C-típusú heveny vírusos májgyulladás,krónikus C-típusú heveny vírusos májgyulladás
krónikus agyi elváltozások,krónikus agyi elváltozások
krónikus agyi iszkémia,krónikus agyi iszkémia
krónikus agyi iszkémias károsodások,krónikus agyi iszkémias károsodások
krónikus agyi károsodás,krónikus agyi károsodás
krónikus agyérbetegség magas koleszterinszint,krónikus agyérbetegség magas koleszterinszint
krónikus aktív hepatitist,krónikus aktív hepatitist
krónikus alkoholfogyasztás,krónikus alkoholfogyasztás
krónikus alkoholfüggőség,krónikus alkoholfüggőség
krónikus alkoholizmus,krónikus alkoholizmus
krónikus alkoholos májbetegség,krónikus alkoholos májbetegség
krónikus anyagcsere betegség,krónikus anyagcsere betegség
krónikus anémia,krónikus anémia
krónikus arcüreggyulladás,krónikus arcüreggyulladás
krónikus autoimmun betegség,krónikus autoimmun betegség
krónikus beszűkült veseműködés,krónikus beszűkült veseműködés
krónikus bronchitis,krónikus bronchitis
krónikus bélgyulladás,krónikus bélgyulladás
krónikus bőrbetegség,krónikus bőrbetegség
krónikus degeneratív gerincvelőbetegség,krónikus degeneratív gerincvelőbetegség
krónikus demencia,krónikus demencia
krónikus dialízis igényű veseelégtelenség,krónikus dialízis igényű veseelégtelenség
krónikus elhízás,krónikus elhízás
krónikus epehólyag ürülési zavar,krónikus epehólyag ürülési zavar
krónikus etilizmus,krónikus etilizmus
krónikus fájdalom szindróma,krónikus fájdalom szindróma
krónikus gyomor gyulladás,krónikus gyomor gyulladás
krónikus gyomorgyulladás,krónikus gyomorgyulladás
krónikus gyomorhurut,krónikus gyomorhurut
krónikus gyulladásos autoimmun-betegség,krónikus gyulladásos autoimmun-betegség
krónikus gyulladásos bélbetegség,krónikus gyulladásos bélbetegség
krónikus hasnyálmirigy gyulladás,krónikus hasnyálmirigy gyulladás
krónikus hasnyálmirigy-gyulladás,krónikus hasnyálmirigy-gyulladás
krónikus hasnyálmirígy-gyulladás,krónikus hasnyálmirígy-gyulladás
krónikus hepatitis,krónikus hepatitis
krónikus hepatitis B fertőzés,krónikus hepatitis B fertőzés
krónikus hörghurut,krónikus hörghurut
krónikus hörghurut betegség,krónikus hörghurut betegség
krónikus hörghurut gyulladás,krónikus hörghurut gyulladás
krónikus hörghurutgyulladás,krónikus hörghurutgyulladás
krónikus hörgőgyulladás,krónikus hörgőgyulladás
krónikus hörgőhurut,krónikus hörgőhurut
krónikus hörgőszűkülettel járó tüdőbetegség,krónikus hörgőszűkülettel járó tüdőbetegség
krónikus instruktív tüdőbetegség,krónikus instruktív tüdőbetegség
krónikus iszkémiás szívbetegség,krónikus iszkémiás szívbetegség
krónikus izületi gyulladás,krónikus izületi gyulladás
krónikus keringési elégtelenség,krónikus keringési elégtelenség
krónikus keringési eredetű agyi károsodás,krónikus keringési eredetű agyi károsodás
krónikus koronária betegség,krónikus koronária betegség
krónikus koronáriabetegség,krónikus koronáriabetegség
krónikus koszorúér-szindróma,krónikus koszorúér-szindróma
krónikus középfülgyulladás,krónikus középfülgyulladás
krónikus leukémia,krónikus leukémia
krónikus limfocitás leukaemia,krónikus limfocitás leukaemia
krónikus limfocitás leukémia,krónikus limfocitás leukémia
krónikus limfoid leukémia,krónikus limfoid leukémia
krónikus lábszárfekély,krónikus lábszárfekély
krónikus légcsőhurut,krónikus légcsőhurut
krónikus légzési elégtelenség,krónikus légzési elégtelenség
krónikus légzőszervi betegség,krónikus légzőszervi betegség
krónikus légúti betegség,krónikus légúti betegség
krónikus magasvérnyomás-betegség,krónikus magasvérnyomás-betegség
krónikus mozgásszervi betegség,krónikus mozgásszervi betegség
krónikus myeloid leukémia,krónikus myeloid leukémia
krónikus myelomonocitás leukémia,krónikus myelomonocitás leukémia
krónikus máj és vese elégtelenség,krónikus máj és vese elégtelenség
krónikus májbetegség,krónikus májbetegség
krónikus májelégtelenség,krónikus májelégtelenség
krónikus májgyulladás,krónikus májgyulladás
krónikus neurológiai betegség,krónikus neurológiai betegség
krónikus nyirok felhalmozódás,krónikus nyirok felhalmozódás
krónikus nyirok és vénás keringési zavar,krónikus nyirok és vénás keringési zavar
krónikus nyiroksejtes leukémia,krónikus nyiroksejtes leukémia
krónikus nyiroködéma,krónikus nyiroködéma
krónikus nyiroködémia,krónikus nyiroködémia
krónikus obstriktív tüdőbetegség,krónikus obstriktív tüdőbetegség
krónikus obstruktiv tüdőbetegség,krónikus obstruktiv tüdőbetegség
krónikus obstruktív,krónikus obstruktív
krónikus obstruktív betegség,krónikus obstruktív betegség
krónikus obstruktív légúti betegség,krónikus obstruktív légúti betegség
krónikus obstruktív tüdőbetegség,krónikus obstruktív tüdőbetegség
krónikus obstruktív tüdőbetegség asztma,krónikus obstruktív tüdőbetegség asztma
krónikus obstruktív tüdőbetegség demencia,krónikus obstruktív tüdőbetegség demencia
krónikus obstruktív tüdőbetegség magas vérnyomás,krónikus obstruktív tüdőbetegség magas vérnyomás
krónikus obstruktív tüdőbetegség általános érelmeszesedés,krónikus obstruktív tüdőbetegség általános érelmeszesedés
krónikus obstruktív tüdőbetegségség,krónikus obstruktív tüdőbetegségség
krónikus obstruktív tüdőgyulladás,krónikus obstruktív tüdőgyulladás
krónikus obstrukív tüdőbetegség,krónikus obstrukív tüdőbetegség
krónikus obstuktív tüdőbetegség,krónikus obstuktív tüdőbetegség
krónikus obtruktív tüdőbetegség,krónikus obtruktív tüdőbetegség
krónikus orbánc fertőzés,krónikus orbánc fertőzés
krónikus pajzsmirigy-gyulladás,krónikus pajzsmirigy-gyulladás
krónikus pajzsmirigygyulladás,krónikus pajzsmirigygyulladás
krónikus pancreatitis,krónikus pancreatitis
krónikus pitvarfibrilláció,krónikus pitvarfibrilláció
krónikus pneumónia,krónikus pneumónia
krónikus prosztatagyulladás,krónikus prosztatagyulladás
krónikus szénanátha,krónikus szénanátha
krónikus szív- és veseelégetelenség,krónikus szív- és veseelégetelenség
krónikus szív- és veseelégtelenség,krónikus szív- és veseelégtelenség
krónikus szívbetegség,krónikus szívbetegség
krónikus szívelégtelenség,krónikus szívelégtelenség
krónikus szívritmuszavar,krónikus szívritmuszavar
krónikus tüdőbetegség,krónikus tüdőbetegség
krónikus tüdőbetegség.,krónikus tüdőbetegség.
krónikus tüdődaganat,krónikus tüdődaganat
krónikus tüdőembólia,krónikus tüdőembólia
krónikus tüdőgyulladás,krónikus tüdőgyulladás
krónikus tüdőgyulladás cukorbetegség,krónikus tüdőgyulladás cukorbetegség
krónikus tüdőkárosodás,krónikus tüdőkárosodás
krónikus tüdőműködési zavar (COPD),krónikus tüdőműködési zavar (COPD)
krónikus tüdőműködési zavar(COPD),krónikus tüdőműködési zavar(COPD)
krónikus tűdőbetegség,krónikus tűdőbetegség
krónikus uraemia,krónikus uraemia
krónikus vastagbél gyulladás,krónikus vastagbél gyulladás
krónikus vastagbélgyulladás,krónikus vastagbélgyulladás
krónikus vese elégtelenség,krónikus vese elégtelenség
krónikus vesebetegség,krónikus vesebetegség
krónikus vesebetegségben szenvedő,krónikus vesebetegségben szenvedő
krónikus vesebetegég,krónikus vesebetegég
krónikus veseelgtelenség,krónikus veseelgtelenség
krónikus veseelégetelenség,krónikus veseelégetelenség
krónikus veseelégtelen,krónikus veseelégtelen
krónikus veseelégteleneség,krónikus veseelégteleneség
krónikus veseelégtelenség,krónikus veseelégtelenség
krónikus veseelégtelenség (művese kezelt),krónikus veseelégtelenség (művese kezelt)
krónikus veseelégtelenség és dialízis,krónikus veseelégtelenség és dialízis
krónikus veseelégtelenség-nephrológiai gondozás,krónikus veseelégtelenség-nephrológiai gondozás
krónikus veseelégtelenség. szívelégtelenség,krónikus veseelégtelenség. szívelégtelenség
krónikus veseelégtelensége,krónikus veseelégtelensége
krónikus veseelégtenség,krónikus veseelégtenség
krónikus veseelégtlenség,krónikus veseelégtlenség
krónikus veseelételenség,krónikus veseelételenség
krónikus veseeégtelenség,krónikus veseeégtelenség
krónikus vesegyulladás,krónikus vesegyulladás
krónikus vesekárosodás,krónikus vesekárosodás
krónikus veselégtelenség,krónikus veselégtelenség
krónikus vesemedence gyulladás,krónikus vesemedence gyulladás
krónikus vesemedence-gyulladás,krónikus vesemedence-gyulladás
krónikus vesseelégtelenség,krónikus vesseelégtelenség
krónikus vesselégtelenség,krónikus vesselégtelenség
krónikus végstádiumú veseelégtelenség,krónikus végstádiumú veseelégtelenség
krónikus vénás keringési elégtelenség,krónikus vénás keringési elégtelenség
krónikus vérszegénység,krónikus vérszegénység
krónikus zsírmáj,krónikus zsírmáj
krónikus ízületi fájdalom,krónikus ízületi fájdalom
krónikus ízületi gyulladás,krónikus ízületi gyulladás
krónikusan alacsony vérnyomás,krónikusan alacsony vérnyomás
krónius veseelégtelenség,krónius veseelégtelenség
krónkus iszkémiás szívbetegség,krónkus iszkémiás szívbetegség
krónuikus veseelégtelenség,krónuikus veseelégtelenség
krónukis obstruktív tüdőbetegség,krónukis obstruktív tüdőbetegség
kullancs encephalitis pneumonia,kullancs encephalitis pneumonia
kullancs által terjesztett agyvelőgyulladás,kullancs által terjesztett agyvelőgyulladás
károsodott szívpumpa funkció,károsodott szívpumpa funkció
kéthegyű billentyű elégtelensége,kéthegyű billentyű elégtelensége
kéthegyű billentyűelégtelenség,kéthegyű billentyűelégtelenség
kéthegyű szívbillentyű elégtelensége,kéthegyű szívbillentyű elégtelensége
kéthegyű szívbillentyű rendellenesség,kéthegyű szívbillentyű rendellenesség
kétoldali alagút szindróma,kétoldali alagút szindróma
kétoldali alsó végtag bénulás,kétoldali alsó végtag bénulás
kétoldali alsó végtagi amputáció,kétoldali alsó végtagi amputáció
kétoldali alsóvégtagi mélyvénás trombozis,kétoldali alsóvégtagi mélyvénás trombozis
kétoldali alsóvégtagi mélyvénás trombózis,kétoldali alsóvégtagi mélyvénás trombózis
kétoldali bakteriális tüdőgyulladás,kétoldali bakteriális tüdőgyulladás
kétoldali bénulás,kétoldali bénulás
kétoldali combamputáció,kétoldali combamputáció
kétoldali csípőprotézis,kétoldali csípőprotézis
kétoldali fültőmirigy daganat,kétoldali fültőmirigy daganat
kétoldali idegi hallásvesztés,kétoldali idegi hallásvesztés
kétoldali kisagyi agyi infarktus,kétoldali kisagyi agyi infarktus
kétoldali krónikus lábszárfekély,kétoldali krónikus lábszárfekély
kétoldali krónikus vesekárosodás,kétoldali krónikus vesekárosodás
kétoldali lágyéksérv,kétoldali lágyéksérv
kétoldali lágyéksérv műtét,kétoldali lágyéksérv műtét
kétoldali látásvesztés,kétoldali látásvesztés
kétoldali látóideg sorvadás,kétoldali látóideg sorvadás
kétoldali mellkasi folyadékgyülem,kétoldali mellkasi folyadékgyülem
kétoldali pajzsmirigy megnagyobbodás,kétoldali pajzsmirigy megnagyobbodás
kétoldali szürke hályog,kétoldali szürke hályog
kétoldali tüdőembolia,kétoldali tüdőembolia
kétoldali tüdőembólia,kétoldali tüdőembólia
kétoldali tüdőgyulladás,kétoldali tüdőgyulladás
kétoldali tüdőtumor,kétoldali tüdőtumor
kétoldali verőér betegség,kétoldali verőér betegség
kétoldali vesekárosodás,kétoldali vesekárosodás
kétoldali vesemedence tágulat,kétoldali vesemedence tágulat
kétoldali vesemedence-tágulat,kétoldali vesemedence-tágulat
kétoldali vírusos tüdőgyulladás,kétoldali vírusos tüdőgyulladás
kóma,kóma
kónikus veseelégtelenség,kónikus veseelégtelenség
kórnikus veseleégtelenség,kórnikus veseleégtelenség
kóros aortaszűkület,kóros aortaszűkület
kóros elhízás,kóros elhízás
kóros elhízás.,kóros elhízás
kóros fogyás,kóros fogyás
kóros hízás,kóros hízás
kóros kóros elhízás,kóros kóros elhízás
kóros lesoványodás,kóros lesoványodás
kóros soványság,kóros soványság
kóros soványsás,kóros soványsás
kóros testsúlytöbblet,kóros testsúlytöbblet
kóros vérkép,kóros vérkép
kóros vérlemezke szám megemelkedés,kóros vérlemezke szám megemelkedés
kóros vérlemezkeszám,kóros vérlemezkeszám
kóros vérszegénység,kóros vérszegénység
kóros vérzsírszint,kóros vérzsírszint
kóros álmatlanság,kóros álmatlanság
kórós elhízás,kórós elhízás
köldöksérv,köldöksérv
köpenysejtes limfóma,köpenysejtes limfóma
körzeti idegek degenerációja,körzeti idegek degenerációja
körülírt agyi sorvadás,körülírt agyi sorvadás
köszvény,köszvény
köszvényes ízületi gyulladás,köszvényes ízületi gyulladás
kötőszövet és lágyrész rosszindulatú daganata,kötőszövet és lágyrész rosszindulatú daganata
közepes fokú aorta szűkület,közepes fokú aorta szűkület
közepes fokú aortaszűkület,közepes fokú aortaszűkület
közepes fokú ált. érelmeszesedés,közepes fokú ált. érelmeszesedés
közepes mentális retardáció,közepes mentális retardáció
közepes mentális retardáció enyhe viselkedésromlással,közepes mentális retardáció enyhe viselkedésromlással
közepesen súlyos mentális retardáció,közepesen súlyos mentális retardáció
központi idegrendszer gyulladásos megbetegedése,központi idegrendszer gyulladásos megbetegedése
központi idegrendszer megbetegedése,központi idegrendszer megbetegedése
központi idegrendszeri betegség,központi idegrendszeri betegség
központi idegrendszeri elfajulás,központi idegrendszeri elfajulás
központi idegrendszeri rendellenesség,központi idegrendszeri rendellenesség
központi idegrendszert érintő autoimmun megbetegedés,központi idegrendszert érintő autoimmun megbetegedés
középsúlyos demencia,középsúlyos demencia
közúti balesetet követő mozgáskorlátozottság,közúti balesetet követő mozgáskorlátozottság
külső szívvel élt beteg,külső szívvel élt beteg
laktóz intolerancia,laktóz intolerancia
laktóz és glutén érzékenység,laktóz és glutén érzékenység
laktózintolerancia,laktózintolerancia
laktózérzékenység,laktózérzékenység
laphám daganat,laphám daganat
laphámrák,laphámrák
laphámsejtes daganat,laphámsejtes daganat
laphámsejtes rák,laphámsejtes rák
leiden mutáció (öröklődő trombózishajlam),leiden mutáció (öröklődő trombózishajlam)
leukaemia,leukaemia
leukemia,leukemia
leukémia,leukémia
leukémia magasvérnyomás-betegség,leukémia magasvérnyomás-betegség
lezajlott agyi infarktus utáni állapot,lezajlott agyi infarktus utáni állapot
lezajlott stroke,lezajlott stroke
lezajlott szívinfarktus,lezajlott szívinfarktus
leépülés,leépülés
limfóma,limfóma
limfödéma,limfödéma
limphoma,limphoma
lipóma,lipóma
lisztérzékenység,lisztérzékenység
lokális ödéma,lokális ödéma
lumbago,lumbago
lumbalis gerincpanaszok,lumbalis gerincpanaszok
lumbágo isiásszal,lumbágo isiásszal
lumbágó,lumbágó
lumbális gerinctörés,lumbális gerinctörés
lupus,lupus
lympadenomegalia,lympadenomegalia
lymphoid leukémia,lymphoid leukémia
lymphoma,lymphoma
láb amputációja,láb amputációja
láb üszkösödése,láb üszkösödése
lábszár amputáció,lábszár amputáció
lábszárfekély,lábszárfekély
lágyéksérv,lágyéksérv
lágyéksérv kizáródással,lágyéksérv kizáródással
lágyéksérv műtét,lágyéksérv műtét
látásromlás,látásromlás
látóideg rendellenségek,látóideg rendellenségek
látóideg sorvadás,látóideg sorvadás
légcs?,légcső
légcső,légcső
légcső szűkület,légcső szűkület
légcső és hörgő bizonytalan és ismeretlen viselkedésű daganata,légcső és hörgő bizonytalan és ismeretlen viselkedésű daganata
légcső-,légcső-
légcsődaganat,légcsődaganat
légcsőgyulladás,légcsőgyulladás
légcsőhurut,légcsőhurut
légcsőmetszés,légcsőmetszés
légmell,légmell
légszomj,légszomj
légszomj-betegség,légszomj-betegség
légutak- és tüdődaganat,légutak- és tüdődaganat
légzéselégtelenség,légzéselégtelenség
légzési distress syndroma,légzési distress syndroma
légzési elégtelenség,légzési elégtelenség
légzési elégtelenég,légzési elégtelenég
légzési elégtlenség,légzési elégtlenség
légzési nehézség,légzési nehézség
légzési rendellenesség,légzési rendellenesség
légzési zavar,légzési zavar
légzési zavarok,légzési zavarok
légzési és keringési elégtelenség,légzési és keringési elégtelenség
légzési és keringési rendellenesség,légzési és keringési rendellenesség
légzési-és keringési elégtelenség,légzési-és keringési elégtelenség
légzőrendszer betegség,légzőrendszer betegség
légzőrendszeri megbetegedés,légzőrendszeri megbetegedés
légzőszervi betegség,légzőszervi betegség
légzőszervi megbetegedés,légzőszervi megbetegedés
légzőszervi és gümőkór következményei,légzőszervi és gümőkór következményei
légúti betegség,légúti betegség
légúti megbetegedés,légúti megbetegedés
légúti szűkület,légúti szűkület
lép megnagyobbodás,lép megnagyobbodás
lép műtéti eltávolítása,lép műtéti eltávolítása
lépbetegség,lépbetegség
lépdaganat,lépdaganat
lépeltávolítás,lépeltávolítás
lépinfarctus,lépinfarctus
lépinfarktus,lépinfarktus
lépmegnagyobbodás,lépmegnagyobbodás
lépnagyobbodás,lépnagyobbodás
maga svérnyomás,maga svérnyomás
magarvérnyomás-betegség,magarvérnyomás-betegség
magas húgysav szint,magas húgysav szint
magas húgysavszint,magas húgysavszint
magas húgysavszint a vérben,magas húgysavszint a vérben
magas koleszterin,magas koleszterin
magas koleszterin szint,magas koleszterin szint
magas koleszterin érték,magas koleszterin érték
magas koleszterin-érték,magas koleszterin-érték
magas koleszterinszint,magas koleszterinszint
magas koleszterint,magas koleszterint
magas koleszterint szint,magas koleszterint szint
magas koleszterintszint,magas koleszterintszint
magas koleszterinérték,magas koleszterinérték
magas kálium koncentráció,magas kálium koncentráció
magas káliumszint,magas káliumszint
magas savszint,magas savszint
magas vényomás,magas vényomás
magas vér nátriumszint,magas vér nátriumszint
magas vércukorszint,magas vércukorszint
magas vérhúgysav szint,magas vérhúgysav szint
magas vérhúgysavszint,magas vérhúgysavszint
magas vérkoleszterin,magas vérkoleszterin
magas vérkoleszterin szint,magas vérkoleszterin szint
magas vérkoleszterin- és húgysav szint,magas vérkoleszterin- és húgysav szint
magas vérkoleszterin-szint,magas vérkoleszterin-szint
magas vérkoleszterinszint,magas vérkoleszterinszint
magas vérkáliumszint,magas vérkáliumszint
magas vérlipid szint,magas vérlipid szint
magas vérlipidszint,magas vérlipidszint
magas vérmnyomás,magas vérmnyomás
magas vérmyomás,magas vérmyomás
magas vérnomás,magas vérnomás
magas vérnyomás,magas vérnyomás
magas vérnyomás  amnesztikus szindróma,magas vérnyomás  amnesztikus szindróma
magas vérnyomás  cukorbetegség,magas vérnyomás  cukorbetegség
magas vérnyomás  kóros elhízás,magas vérnyomás  kóros elhízás
magas vérnyomás a tüdőerekben,magas vérnyomás a tüdőerekben
magas vérnyomás betegség,magasvérnyomás-betegség
magas vérnyomás cukorbetegség,magas vérnyomás cukorbetegség
magas vérnyomás eredetű szív- és vesebetegség,magas vérnyomás eredetű szív- és vesebetegség
magas vérnyomás iszkémiás szívbetegség,magas vérnyomás iszkémiás szívbetegség
magas vérnyomás miatt szívbetegség,magas vérnyomás miatt szívbetegség
magas vérnyomás miatt szívritmuszavar,magas vérnyomás miatt szívritmuszavar
magas vérnyomás miatti szívbetegség,magas vérnyomás miatti szívbetegség
magas vérnyomás miatti szívelégtelenség,magas vérnyomás miatti szívelégtelenség
magas vérnyomás pitvarfibrilláció,magas vérnyomás pitvarfibrilláció
magas vérnyomás szívbetegség,magas vérnyomás szívbetegség
magas vérnyomás szövődményekkel,magas vérnyomás szövődményekkel
magas vérnyomás és krónikus obstruktív tüdőbetegség,magas vérnyomás és krónikus obstruktív tüdőbetegség
magas vérnyomás- betegség,magas vérnyomás- betegség
magas vérnyomás-betegség,magasvérnyomás-betegség
magas vérnyomás.,magas vérnyomás
magas vérnyomás. Cukorbetegség,magas vérnyomás. Cukorbetegség
magas vérnyomás. cukorbetegség,magas vérnyomás. cukorbetegség
magas vérnyomás. cukorbetegség. magas vérzsírszint,magas vérnyomás. cukorbetegség. magas vérzsírszint
magas vérnyomás. heveny hasnyálmirigy-gyulladás. epevezeték-kövesség,magas vérnyomás. heveny hasnyálmirigy-gyulladás. epevezeték-kövesség
magas vérnyomás. iszkémiás szívelégtelenség,magas vérnyomás. iszkémiás szívelégtelenség
magas vérnyomás. szívritmuszavar,magas vérnyomás. szívritmuszavar
magas vérnyomás. vastagbéldaganat,magas vérnyomás. vastagbéldaganat
magas vérnyomása,magas vérnyomása
magas vérnyomásbetegség,magasvérnyomás-betegség
magas vérnyomásos szívbetegség,magas vérnyomásos szívbetegség
magas vérnyomásos szívbetegség szívelégtelenség nélkül,magas vérnyomásos szívbetegség szívelégtelenség nélkül
magas vérnyomásos szívtúltengés,magas vérnyomásos szívtúltengés
magas vérnyomés,magas vérnyomés
magas vérrnyomás,magas vérrnyomás
magas vérzsír,magas vérzsír
magas vérzsír szint,magas vérzsír szint
