krónikus gyomorhurut,krónikus gyomorhurut
krónikus gyulladásos autoimmun-betegség,krónikus gyulladásos autoimmun-betegség
krónikus gyulladásos bélbetegség,krónikus gyulladásos bélbetegség
krónikus hasnyálmirigy gyulladás,krónikus hasnyálmirigy gyulladás
krónikus hasnyálmirigy-gyulladás,krónikus hasnyálmirigy-gyulladás
krónikus hasnyálmirígy-gyulladás,krónikus hasnyálmirígy-gyulladás
krónikus hepatitis,krónikus hepatitis
krónikus hepatitis B fertőzés,krónikus hepatitis B fertőzés
krónikus hörghurut,krónikus hörghurut
krónikus hörghurut betegség,krónikus hörghurut betegség
krónikus hörghurut gyulladás,krónikus hörghurut gyulladás
krónikus hörghurutgyulladás,krónikus hörghurutgyulladás
krónikus hörgõgyulladás,krónikus hörgőgyulladás
krónikus hörgõhurut,krónikus hörgőhurut
krónikus hörgõszûkülettel járó tüdõbetegség,krónikus hörgőszűkülettel járó tüdőbetegség
krónikus hörgőgyulladás,krónikus hörgőgyulladás
krónikus instruktív tüdõbetegség,krónikus instruktív tüdőbetegség
krónikus iszkémiás szívbetegség,krónikus iszkémiás szívbetegség
krónikus izületi gyulladás,krónikus izületi gyulladás
krónikus keringési elégtelenség,krónikus keringési elégtelenség
krónikus keringési eredetû agyi károsodás,krónikus keringési eredetű agyi károsodás
krónikus koronária betegség,krónikus koronária betegség
krónikus koronáriabetegség,krónikus koronáriabetegség
krónikus koszorúér-szindróma,krónikus koszorúér-szindróma
krónikus középfülgyulladás,krónikus középfülgyulladás
krónikus leukémia,krónikus leukémia
krónikus limfocitás leukaemia,krónikus limfocitás leukaemia
krónikus limfocitás leukémia,krónikus limfocitás leukémia
krónikus limfoid leukémia,krónikus limfoid leukémia
krónikus lábszárfekély,krónikus lábszárfekély
krónikus légcsőhurut,krónikus légcsőhurut
krónikus légzési elégtelenség,krónikus légzési elégtelenség
krónikus légzőszervi betegség,krónikus légzőszervi betegség
krónikus légúti betegség,krónikus légúti betegség
krónikus magasvérnyomás-betegség,krónikus magasvérnyomás-betegség
krónikus mozgásszervi betegség,krónikus mozgásszervi betegség
krónikus myeloid leukémia,krónikus myeloid leukémia
krónikus máj és vese elégtelenség,krónikus máj és vese elégtelenség
krónikus májbetegség,krónikus májbetegség
krónikus májelégtelenség,krónikus májelégtelenség
krónikus májgyulladás,krónikus májgyulladás
krónikus neurológiai betegség,krónikus neurológiai betegség
krónikus nyirok felhalmozódás,krónikus nyirok felhalmozódás
krónikus nyirok és vénás keringési zavar,krónikus nyirok és vénás keringési zavar
krónikus nyiroksejtes leukémia,krónikus nyiroksejtes leukémia
krónikus nyiroködéma,krónikus nyiroködéma
krónikus nyiroködémia,krónikus nyiroködémia
krónikus obstriktív tüdõbetegség,krónikus obstriktív tüdőbetegség
krónikus obstruktiv tüdõbetegség,krónikus obstruktiv tüdőbetegség
krónikus obstruktív,krónikus obstruktív
krónikus obstruktív betegség,krónikus obstruktív betegség
krónikus obstruktív tüdõbetegség,krónikus obstruktív tüdőbetegség
krónikus obstruktív tüdõbetegség asztma,krónikus obstruktív tüdőbetegség asztma
krónikus obstruktív tüdõbetegség demencia,krónikus obstruktív tüdőbetegség demencia
krónikus obstruktív tüdõbetegség magas vérnyomás,krónikus obstruktív tüdőbetegség magas vérnyomás
krónikus obstruktív tüdõbetegség általános érelmeszesedés,krónikus obstruktív tüdőbetegség általános érelmeszesedés
krónikus obstruktív tüdõbetegségség,krónikus obstruktív tüdőbetegségség
krónikus obstruktív tüdőbetegség,krónikus obstruktív tüdőbetegség
krónikus obstruktív tüdőgyulladás,krónikus obstruktív tüdőgyulladás
krónikus obstrukív tüdõbetegség,krónikus obstrukív tüdőbetegség
krónikus obstuktív tüdőbetegség,krónikus obstuktív tüdőbetegség
krónikus obtruktív tüdõbetegség,krónikus obtruktív tüdőbetegség
krónikus obtruktív tüdőbetegség,krónikus obtruktív tüdőbetegség
krónikus orbánc fertõzés,krónikus orbánc fertőzés
krónikus pajzsmirigy-gyulladás,krónikus pajzsmirigy-gyulladás
krónikus pajzsmirigygyulladás,krónikus pajzsmirigygyulladás
krónikus pancreatitis,krónikus pancreatitis
krónikus pitvarfibrilláció,krónikus pitvarfibrilláció
krónikus pneumónia,krónikus pneumónia
krónikus prosztatagyulladás,krónikus prosztatagyulladás
krónikus szénanátha,krónikus szénanátha
krónikus szív- és veseelégetelenség,krónikus szív- és veseelégetelenség
krónikus szív- és veseelégtelenség,krónikus szív- és veseelégtelenség
krónikus szívbetegség,krónikus szívbetegség
krónikus szívelégtelenség,krónikus szívelégtelenség
krónikus szívritmuszavar,krónikus szívritmuszavar
krónikus tûdõbetegség,krónikus tűdőbetegség
krónikus tüdõbetegség,krónikus tüdőbetegség
krónikus tüdõbetegség.,krónikus tüdőbetegség
krónikus tüdõdaganat,krónikus tüdődaganat
krónikus tüdõembólia,krónikus tüdőembólia
krónikus tüdõgyulladás,krónikus tüdőgyulladás
krónikus tüdõkárosodás,krónikus tüdőkárosodás
krónikus tüdőbetegség,krónikus tüdőbetegség
krónikus tüdőgyulladás cukorbetegség,krónikus tüdőgyulladás cukorbetegség
krónikus tüdőműködési zavar (COPD),krónikus tüdőműködési zavar (COPD)
krónikus tüdőműködési zavar(COPD),krónikus tüdőműködési zavar(COPD)
krónikus uraemia,krónikus uraemia
krónikus vastagbél gyulladás,krónikus vastagbél gyulladás
krónikus vastagbélgyulladás,krónikus vastagbélgyulladás
krónikus vese elégtelenség,krónikus vese elégtelenség
krónikus vesebetegség,krónikus vesebetegség
krónikus vesebetegségben szenvedõ,krónikus vesebetegségben szenvedő
krónikus vesebetegég,krónikus vesebetegég
krónikus veseelgtelenség,krónikus veseelgtelenség
krónikus veseelégetelenség,krónikus veseelégetelenség
krónikus veseelégtelen,krónikus veseelégtelen
krónikus veseelégteleneség,krónikus veseelégteleneség
krónikus veseelégtelenség,krónikus veseelégtelenség
krónikus veseelégtelenség (mûvese kezelt),krónikus veseelégtelenség (művese kezelt)
krónikus veseelégtelenség és dialízis,krónikus veseelégtelenség és dialízis
krónikus veseelégtelenség-nephrológiai gondozás,krónikus veseelégtelenség-nephrológiai gondozás
krónikus veseelégtelenség. szívelégtelenség,krónikus veseelégtelenség. szívelégtelenség
krónikus veseelégtelensége,krónikus veseelégtelensége
krónikus veseelégtenség,krónikus veseelégtenség
krónikus veseelégtlenség,krónikus veseelégtlenség
krónikus veseelételenség,krónikus veseelételenség
krónikus veseeégtelenség,krónikus veseeégtelenség
krónikus vesegyulladás,krónikus vesegyulladás
krónikus vesekárosodás,krónikus vesekárosodás
krónikus veselégtelenség,krónikus veselégtelenség
krónikus vesemedence gyulladás,krónikus vesemedence gyulladás
krónikus vesemedence-gyulladás,krónikus vesemedence-gyulladás
krónikus vesseelégtelenség,krónikus vesseelégtelenség
krónikus vesselégtelenség,krónikus vesselégtelenség
krónikus végstádiumú veseelégtelenség,krónikus végstádiumú veseelégtelenség
krónikus vénás keringési elégtelenség,krónikus vénás keringési elégtelenség
krónikus vérszegénység,krónikus vérszegénység
krónikus zsírmáj,krónikus zsírmáj
krónikus ízületi fájdalom,krónikus ízületi fájdalom
krónikus ízületi gyulladás,krónikus ízületi gyulladás
krónikusan alacsony vérnyomás,krónikusan alacsony vérnyomás
krónius veseelégtelenség,krónius veseelégtelenség
krónkus iszkémiás szívbetegség,krónkus iszkémiás szívbetegség
krónuikus veseelégtelenség,krónuikus veseelégtelenség
krónukis obstruktív tüdõbetegség,krónukis obstruktív tüdőbetegség
kullancs encephalitis pneumonia,kullancs encephalitis pneumonia
kullancs által terjesztett agyvelõgyulladás,kullancs által terjesztett agyvelőgyulladás
károsodott szívpumpa funkció,károsodott szívpumpa funkció
kéthegyû billentyû elégtelensége,kéthegyű billentyű elégtelensége
kéthegyû billentyûelégtelenség,kéthegyű billentyűelégtelenség
kéthegyû szívbillentyû elégtelensége,kéthegyű szívbillentyű elégtelensége
kéthegyû szívbillentyû rendellenesség,kéthegyű szívbillentyű rendellenesség
kétoldali alagút szindróma,kétoldali alagút szindróma
kétoldali alsó végtag bénulás,kétoldali alsó végtag bénulás
kétoldali alsó végtagi amputáció,kétoldali alsó végtagi amputáció
kétoldali alsóvégtagi mélyvénás trombozis,kétoldali alsóvégtagi mélyvénás trombozis
kétoldali alsóvégtagi mélyvénás trombózis,kétoldali alsóvégtagi mélyvénás trombózis
kétoldali bakteriális tüdõgyulladás,kétoldali bakteriális tüdőgyulladás
kétoldali bénulás,kétoldali bénulás
kétoldali combamputáció,kétoldali combamputáció
kétoldali csípõprotézis,kétoldali csípőprotézis
kétoldali idegi hallásvesztés,kétoldali idegi hallásvesztés
kétoldali kisagyi agyi infarktus,kétoldali kisagyi agyi infarktus
kétoldali krónikus lábszárfekély,kétoldali krónikus lábszárfekély
kétoldali krónikus vesekárosodás,kétoldali krónikus vesekárosodás
kétoldali lágyéksérv,kétoldali lágyéksérv
kétoldali lágyéksérv mûtét,kétoldali lágyéksérv műtét
kétoldali látásvesztés,kétoldali látásvesztés
kétoldali látóideg sorvadás,kétoldali látóideg sorvadás
kétoldali mellkasi folyadékgyülem,kétoldali mellkasi folyadékgyülem
kétoldali pajzsmirigy megnagyobbodás,kétoldali pajzsmirigy megnagyobbodás
kétoldali szürke hályog,kétoldali szürke hályog
kétoldali tüdõembolia,kétoldali tüdőembolia
kétoldali tüdõembólia,kétoldali tüdőembólia
kétoldali tüdõgyulladás,kétoldali tüdőgyulladás
kétoldali tüdõtumor,kétoldali tüdőtumor
kétoldali tüdőembólia,kétoldali tüdőembólia
kétoldali tüdőgyulladás,kétoldali tüdőgyulladás
kétoldali verõér betegség,kétoldali verőér betegség
kétoldali vesekárosodás,kétoldali vesekárosodás
kétoldali vesemedence tágulat,kétoldali vesemedence tágulat
kétoldali vesemedence-tágulat,kétoldali vesemedence-tágulat
kétoldali vírusos tüdõgyulladás,kétoldali vírusos tüdőgyulladás
kóma,kóma
kónikus veseelégtelenség,kónikus veseelégtelenség
kórnikus veseleégtelenség,kórnikus veseleégtelenség
kóros aortaszûkület,kóros aortaszűkület
kóros elhízás,kóros elhízás
kóros elhízás.,kóros elhízás
kóros fogyás,kóros fogyás
kóros hízás,kóros hízás
kóros kóros elhízás,kóros kóros elhízás
kóros lesoványodás,kóros lesoványodás
kóros soványság,kóros soványság
kóros soványsás,kóros soványsás
kóros testsúlytöbblet,kóros testsúlytöbblet
kóros vérkép,kóros vérkép
kóros vérlemezke szám megemelkedés,kóros vérlemezke szám megemelkedés
kóros vérlemezkeszám,kóros vérlemezkeszám
kóros vérszegénység,kóros vérszegénység
kóros vérzsírszint,kóros vérzsírszint
kóros álmatlanság,kóros álmatlanság
kórós elhízás,kórós elhízás
köldöksérv,köldöksérv
köpenysejtes limfóma,köpenysejtes limfóma
körzeti idegek degenerációja,körzeti idegek degenerációja
körülírt agyi sorvadás,körülírt agyi sorvadás
köszvény,köszvény
köszvényes ízületi gyulladás,köszvényes ízületi gyulladás
kötõszövet és lágyrész rosszindulatú daganata,kötőszövet és lágyrész rosszindulatú daganata
közepes fokú aorta szűkület,közepes fokú aorta szűkület
közepes fokú aortaszûkület,közepes fokú aortaszűkület
közepes fokú ált. érelmeszesedés,közepes fokú ált. érelmeszesedés
közepes mentális retardáció,közepes mentális retardáció
közepes mentális retardáció enyhe viselkedésromlással,közepes mentális retardáció enyhe viselkedésromlással
közepesen súlyos mentális retardáció,közepesen súlyos mentális retardáció
központi idegrendszer gyulladásos megbetegedése,központi idegrendszer gyulladásos megbetegedése
központi idegrendszer megbetegedése,központi idegrendszer megbetegedése
központi idegrendszeri betegség,központi idegrendszeri betegség
központi idegrendszeri elfajulás,központi idegrendszeri elfajulás
központi idegrendszeri rendellenesség,központi idegrendszeri rendellenesség
központi idegrendszert érintõ autoimmun megbetegedés,központi idegrendszert érintő autoimmun megbetegedés
középsúlyos demencia,középsúlyos demencia
közúti balesetet követő mozgáskorlátozottság,közúti balesetet követő mozgáskorlátozottság
külsõ szívvel élt beteg,külső szívvel élt beteg
laktóz intolerancia,laktóz intolerancia
laktóz és glutén érzékenység,laktóz és glutén érzékenység
laktózintolerancia,laktózintolerancia
laktózérzékenység,laktózérzékenység
laphám daganat,laphám daganat
laphámrák,laphámrák
laphámsejtes daganat,laphámsejtes daganat
leiden mutáció (öröklõdõ trombózishajlam),leiden mutáció (öröklődő trombózishajlam)
leukaemia,leukaemia
leukemia,leukemia
leukémia,leukémia
leukémia magasvérnyomás-betegség,leukémia magasvérnyomás-betegség
lezajlott agyi infarktus utáni állapot,lezajlott agyi infarktus utáni állapot
lezajlott stroke,lezajlott stroke
lezajlott szívinfarktus,lezajlott szívinfarktus
leépülés,leépülés
limfóma,limfóma
limfödéma,limfödéma
limphoma,limphoma
lipóma,lipóma
lisztérzékenység,lisztérzékenység
lokális ödéma,lokális ödéma
lumbago,lumbago
lumbalis gerincpanaszok,lumbalis gerincpanaszok
lumbágo isiásszal,lumbágo isiásszal
lumbágó,lumbágó
lumbális gerinctörés,lumbális gerinctörés
lupus,lupus
lympadenomegalia,lympadenomegalia
lymphoid leukémia,lymphoid leukémia
lymphoma,lymphoma
láb amputációja,láb amputációja
láb üszkösödése,láb üszkösödése
lábszár amputáció,lábszár amputáció
lábszárfekély,lábszárfekély
lágyéksérv,lágyéksérv
lágyéksérv kizáródással,lágyéksérv kizáródással
lágyéksérv mûtét,lágyéksérv műtét
látásromlás,látásromlás
látóideg rendellenségek,látóideg rendellenségek
látóideg sorvadás,látóideg sorvadás
légcs?,légcső
légcsõ,légcső
légcsõ szûkület,légcső szűkület
légcsõ és hörgõ bizonytalan és ismeretlen viselkedésû daganata,légcső és hörgő bizonytalan és ismeretlen viselkedésű daganata
légcsõ-,légcső-
légcsõdaganat,légcsődaganat
légcsõgyulladás,légcsőgyulladás
légcsõhurut,légcsőhurut
légcsõmetszés,légcsőmetszés
légmell,légmell
légszomj,légszomj
légszomj-betegség,légszomj-betegség
légutak- és tüdõdaganat,légutak- és tüdődaganat
légzéselégtelenség,légzéselégtelenség
légzési distress syndroma,légzési distress syndroma
légzési elégtelenség,légzési elégtelenség
légzési elégtelenég,légzési elégtelenég
légzési elégtlenség,légzési elégtlenség
légzési nehézség,légzési nehézség
légzési rendellenesség,légzési rendellenesség
légzési zavar,légzési zavar
légzési zavarok,légzési zavarok
légzési és keringési elégtelenség,légzési és keringési elégtelenség
légzési és keringési rendellenesség,légzési és keringési rendellenesség
légzési-és keringési elégtelenség,légzési-és keringési elégtelenség
légzõrendszer betegség,légzőrendszer betegség
légzõrendszeri megbetegedés,légzőrendszeri megbetegedés
légzõszervi betegség,légzőszervi betegség
légzõszervi megbetegedés,légzőszervi megbetegedés
légzõszervi és gümõkór következményei,légzőszervi és gümőkór következményei
légzőszervi megbetegedés,légzőszervi megbetegedés
légúti betegség,légúti betegség
légúti megbetegedés,légúti megbetegedés
légúti szűkület,légúti szűkület
lép megnagyobbodás,lép megnagyobbodás
lép mûtéti eltávolítása,lép műtéti eltávolítása
lépbetegség,lépbetegség
lépdaganat,lépdaganat
lépeltávolítás,lépeltávolítás
lépinfarctus,lépinfarctus
lépinfarktus,lépinfarktus
lépmegnagyobbodás,lépmegnagyobbodás
lépnagyobbodás,lépnagyobbodás
maga svérnyomás,maga svérnyomás
magarvérnyomás-betegség,magarvérnyomás-betegség
magas húgysav szint,magas húgysav szint
magas húgysavszint,magas húgysavszint
magas húgysavszint a vérben,magas húgysavszint a vérben
magas koleszterin,magas koleszterin
magas koleszterin szint,magas koleszterin szint
magas koleszterin érték,magas koleszterin érték
magas koleszterin-érték,magas koleszterin-érték
magas koleszterinszint,magas koleszterinszint
magas koleszterint,magas koleszterint
magas koleszterintszint,magas koleszterintszint
magas koleszterinérték,magas koleszterinérték
magas kálium koncentráció,magas kálium koncentráció
magas káliumszint,magas káliumszint
magas savszint,magas savszint
magas vényomás,magas vényomás
magas vér nátriumszint,magas vér nátriumszint
magas vércukorszint,magas vércukorszint
magas vérhúgysav szint,magas vérhúgysav szint
magas vérhúgysavszint,magas vérhúgysavszint
magas vérkoleszterin,magas vérkoleszterin
magas vérkoleszterin szint,magas vérkoleszterin szint
magas vérkoleszterin- és húgysav szint,magas vérkoleszterin- és húgysav szint
magas vérkoleszterin-szint,magas vérkoleszterin-szint
magas vérkoleszterinszint,magas vérkoleszterinszint
magas vérkáliumszint,magas vérkáliumszint
magas vérlipid szint,magas vérlipid szint
magas vérlipidszint,magas vérlipidszint
magas vérmnyomás,magas vérmnyomás
magas vérmyomás,magas vérmyomás
magas vérnomás,magas vérnomás
magas vérnyomás,magas vérnyomás
magas vérnyomás  amnesztikus szindróma,magas vérnyomás  amnesztikus szindróma
magas vérnyomás  cukorbetegség,magas vérnyomás  cukorbetegség
magas vérnyomás  kóros elhízás,magas vérnyomás  kóros elhízás
magas vérnyomás a tüdõerekben,magas vérnyomás a tüdőerekben
magas vérnyomás betegség,magas vérnyomás betegség
magas vérnyomás betegség; krónikus veseelégtelenség; ritmusszabályzóval élő személy,magas vérnyomás betegség; krónikus veseelégtelenség; ritmusszabályzóval élő személy
magas vérnyomás cukorbetegség,magas vérnyomás cukorbetegség
magas vérnyomás eredetû szív- és vesebetegség,magas vérnyomás eredetű szív- és vesebetegség
magas vérnyomás iszkémiás szívbetegség,magas vérnyomás iszkémiás szívbetegség
magas vérnyomás miatt szívbetegség,magas vérnyomás miatt szívbetegség
magas vérnyomás miatt szívritmuszavar,magas vérnyomás miatt szívritmuszavar
magas vérnyomás miatti szívbetegség,magas vérnyomás miatti szívbetegség
magas vérnyomás miatti szívelégtelenség,magas vérnyomás miatti szívelégtelenség
magas vérnyomás pitvarfibrilláció,magas vérnyomás pitvarfibrilláció
magas vérnyomás szívbetegség,magas vérnyomás szívbetegség
magas vérnyomás szövõdményekkel,magas vérnyomás szövődményekkel
magas vérnyomás szövődményekkel,magas vérnyomás szövődményekkel
magas vérnyomás és krónikus obstruktív tüdõbetegség,magas vérnyomás és krónikus obstruktív tüdőbetegség
magas vérnyomás- betegség,magas vérnyomás- betegség
magas vérnyomás-betegség,magas vérnyomás-betegség
magas vérnyomás.,magas vérnyomás
magas vérnyomás. Cukorbetegség,magas vérnyomás. Cukorbetegség
magas vérnyomás. cukorbetegség,magas vérnyomás. cukorbetegség
magas vérnyomás. cukorbetegség. magas vérzsírszint,magas vérnyomás. cukorbetegség. magas vérzsírszint
magas vérnyomás. heveny hasnyálmirigy-gyulladás. epevezeték-kövesség,magas vérnyomás. heveny hasnyálmirigy-gyulladás. epevezeték-kövesség
magas vérnyomás. iszkémiás szívelégtelenség,magas vérnyomás. iszkémiás szívelégtelenség
magas vérnyomás. szívritmuszavar,magas vérnyomás. szívritmuszavar
magas vérnyomás. vastagbéldaganat,magas vérnyomás. vastagbéldaganat
magas vérnyomása,magas vérnyomása
magas vérnyomásbetegség,magas vérnyomásbetegség
magas vérnyomásos szívbetegség,magas vérnyomásos szívbetegség
magas vérnyomásos szívbetegség szívelégtelenség nélkül,magas vérnyomásos szívbetegség szívelégtelenség nélkül
magas vérnyomásos szívtúltengés,magas vérnyomásos szívtúltengés
magas vérnyomés,magas vérnyomés
magas vérrnyomás,magas vérrnyomás
magas vérzsír,magas vérzsír
magas vérzsír szint,magas vérzsír szint
magas vérzsír szint; magas vérnyomás,magas vérzsír szint; magas vérnyomás
magas vérzsír-szint,magas vérzsír-szint
magas vérzsírszint,magas vérzsírszint
magas vérzsírszint  szívbetegség,magas vérzsírszint  szívbetegség
magas vérzsírszint kóros elhízás,magas vérzsírszint kóros elhízás
magas vérzsírszit,magas vérzsírszit
magas vérzsírzint,magas vérzsírzint
magas zsír és fehérjeszint a vérben,magas zsír és fehérjeszint a vérben
magas zsírmennyiség a vérben,magas zsírmennyiség a vérben
magas zsírszint a vérben,magas zsírszint a vérben
magas-koleszterin,magas-koleszterin
magas-vérnyomás,magas-vérnyomás
magas-vérnyomás betegség,magas-vérnyomás betegség
magasv érnyomás,magasv érnyomás
magasvényomás-betegség,magasvényomás-betegség
magasvérnoymás-betegség,magasvérnoymás-betegség
magasvérnymás-betegség,magasvérnymás-betegség
magasvérnyomás,magasvérnyomás
magasvérnyomás  cukorbetegség,magasvérnyomás  cukorbetegség
magasvérnyomás -betegség,magasvérnyomás -betegség
magasvérnyomás betegség,magasvérnyomás betegség
magasvérnyomás betegség. cukorbetegség,magasvérnyomás betegség. cukorbetegség
magasvérnyomás megbetegedés,magasvérnyomás megbetegedés
magasvérnyomás- betegség,magasvérnyomás- betegség
magasvérnyomás-betegeség,magasvérnyomás-betegeség
magasvérnyomás-betegság,magasvérnyomás-betegság
magasvérnyomás-betegség,magasvérnyomás-betegség
magasvérnyomás-betegség  nyelõcsõfekély,magasvérnyomás-betegség  nyelőcsőfekély
magasvérnyomás-betegség (elsõdleges),magasvérnyomás-betegség (elsődleges)
magasvérnyomás-betegség (elsődleges),magasvérnyomás-betegség (elsődleges)
magasvérnyomás-betegség betegség,magasvérnyomás-betegség betegség
magasvérnyomás-betegség cukorbetegség,magasvérnyomás-betegség cukorbetegség
magasvérnyomás-betegség daganatos megbetegedés,magasvérnyomás-betegség daganatos megbetegedés
magasvérnyomás-betegség iszkémiás szívbetegség,magasvérnyomás-betegség iszkémiás szívbetegség
magasvérnyomás-betegség krónikus veseelégtelenség,magasvérnyomás-betegség krónikus veseelégtelenség
magasvérnyomás-betegség kóros elhízás,magasvérnyomás-betegség kóros elhízás
magasvérnyomás-betegség köszvény,magasvérnyomás-betegség köszvény
magasvérnyomás-betegség pajzsmirigy-alulmûködés,magasvérnyomás-betegség pajzsmirigy-alulműködés
magasvérnyomás-betegség szívbetegség,magasvérnyomás-betegség szívbetegség
magasvérnyomás-betegség szövõdményekkel,magasvérnyomás-betegség szövődményekkel
magasvérnyomás-betegség súlyos mentális hanyatlás,magasvérnyomás-betegség súlyos mentális hanyatlás
magasvérnyomás-betegség tüdõbetegség,magasvérnyomás-betegség tüdőbetegség
magasvérnyomás-betegség vérmérgezés,magasvérnyomás-betegség vérmérgezés
magasvérnyomás-betegség érszûkület,magasvérnyomás-betegség érszűkület
magasvérnyomás-betegség-,magasvérnyomás-betegség
magasvérnyomás-betegség.,magasvérnyomás-betegség
magasvérnyomás-betegség. cukorbetegség,magasvérnyomás-betegség. cukorbetegség
magasvérnyomás-betegség. cukorbetegség. iszkémiás szívbetegség,magasvérnyomás-betegség. cukorbetegség. iszkémiás szívbetegség
magasvérnyomás-betegség. demencia,magasvérnyomás-betegség. demencia
magasvérnyomás-betegség. iszkémiás szívbetegség,magasvérnyomás-betegség. iszkémiás szívbetegség
magasvérnyomás-betegség. pajzsmirigy-alulmûködés,magasvérnyomás-betegség. pajzsmirigy-alulműködés
magasvérnyomás-betegség. szívmûtét,magasvérnyomás-betegség. szívműtét
magasvérnyomás-betegség. érszûkület,magasvérnyomás-betegség. érszűkület
magasvérnyomás-betegség; cukorbetegség,magasvérnyomás-betegség; cukorbetegség
magasvérnyomás-betegség; prosztatabetegség,magasvérnyomás-betegség; prosztatabetegség
magasvérnyomás-betegségi,magasvérnyomás-betegségi
magasvérnyomás-betegéség,magasvérnyomás-betegéség
magasvérnyomás-betgeség,magasvérnyomás-betgeség
magasvérnyomásos-betegség,magasvérnyomásos-betegség
magasvérrnyomás-betegség,magasvérrnyomás-betegség
maior amputáció,maior amputáció
mandula rosszindulatú daganata,mandula rosszindulatú daganata
mandulaeltávolítás,mandulaeltávolítás
mandulamûtét,mandulaműtét
mandulaműtét,mandulaműtét
maradandó bénulás,maradandó bénulás
masszív epés reflux,masszív epés reflux
masszív tüdõembolia heveny pulmonalis szívbetegség említésével,masszív tüdőembolia heveny pulmonalis szívbetegség említésével
masszív tüdõembolizáció,masszív tüdőembolizáció
medencetörés,medencetörés
megemelkedett pajzsmirigy-aktivitás,megemelkedett pajzsmirigy-aktivitás
megemelkedett vérzsírszint,megemelkedett vérzsírszint
melanoma,melanoma
melanoma (bőrdaganat),melanoma (bőrdaganat)
melanoma eltávolítás,melanoma eltávolítás
melanoma malignum,melanoma malignum
melanoma malignum metasztázisokkal,melanoma malignum metasztázisokkal
melanóma,melanóma
melanóma áttéttel,melanóma áttéttel
meliodiszpláziás szindróma,meliodiszpláziás szindróma
mellhártya daganat,mellhártya daganat
mellhártya folyadékgyülem,mellhártya folyadékgyülem
mellhártya másodlagos rosszindulatú daganata,mellhártya másodlagos rosszindulatú daganata
mellhártya rosszindulatú daganata,mellhártya rosszindulatú daganata
mellhártya áttéttel,mellhártya áttéttel
mellhártya összenövés,mellhártya összenövés
mellhártya-,mellhártya-
mellhártya-daganat,mellhártya-daganat
mellhártya-daganata,mellhártya-daganata
mellhártya-gyulladás,mellhártya-gyulladás
mellhártyadaganat,mellhártyadaganat
mellhártyagyulladás,mellhártyagyulladás
mellkasfali daganat,mellkasfali daganat
mellkasi drain behelyezés,mellkasi drain behelyezés
mellkasi folyadékgyülem,mellkasi folyadékgyülem
mellkasi fájdalom,mellkasi fájdalom
mellkasi fájdalom szindróma,mellkasi fájdalom szindróma
mellkasi gennygyülem,mellkasi gennygyülem
mellkasi és hasi aorta értágulat,mellkasi és hasi aorta értágulat
mellrák,mellrák
mellrák áttétekkel,mellrák áttétekkel
mellvízkór,mellvízkór
mellékvese betegség,mellékvese betegség
mellékvese csökkent mûködése,mellékvese csökkent működése
mellékvese daganat,mellékvese daganat
mellékvese elégtelenség,mellékvese elégtelenség
mellékvese jóindulatú daganata,mellékvese jóindulatú daganata
mellékvese másodlagos rosszindulatú daganata,mellékvese másodlagos rosszindulatú daganata
mellékvese rosszindulatú daganata,mellékvese rosszindulatú daganata
mellékvese és pancreas áttétek,mellékvese és pancreas áttétek
mellékvese-daganat,mellékvese-daganat
mellékvese-elégtelenség,mellékvese-elégtelenség
mellékvesekéreg-daganat,mellékvesekéreg-daganat
mellûri folyadékgyülem,mellűri folyadékgyülem
mellûri folyadékképzõdés,mellűri folyadékképződés
mellûri gennyes folyadék,mellűri gennyes folyadék
mellüregi folyadék,mellüregi folyadék
mellüregi folyadékképzõdés,mellüregi folyadékképződés
mellűri folyadékképződés,mellűri folyadékképződés
memóriazavar,memóriazavar
mentalis retardáció,mentalis retardáció
mentálhigiénés betegség,mentálhigiénés betegség
mentálhigiénés betegségek,mentálhigiénés betegségek
mentálhigiénés megbetegedés,mentálhigiénés megbetegedés
mentálhigiénés megbetegedések,mentálhigiénés megbetegedések
mentális betegség,mentális betegség
mentális betegségek,mentális betegségek
mentális leépülés,mentális leépülés
mentális megbetegedés,mentális megbetegedés
mentális retardáció,mentális retardáció
mentális retardáltság,mentális retardáltság
mentális zavar,mentális zavar
mentális és viselkedés zavar,mentális és viselkedés zavar
mentális és viselkedészavar,mentális és viselkedészavar
meszesedés,meszesedés
mgasvérnyomás-betegség,mgasvérnyomás-betegség
microcysta ren l.d.,microcysta ren l.d.
mielodiszpláziás szindróma,mielodiszpláziás szindróma
mielodiszplázás szindróma,mielodiszplázás szindróma
mielóma multiplex,mielóma multiplex
migrén,migrén
migrén miatti neurológiai gondozás,migrén miatti neurológiai gondozás
miokardinális infarktus,miokardinális infarktus
miokardiális infarktus,miokardiális infarktus
mioma,mioma
mirigy daganatos megbetegedése,mirigy daganatos megbetegedése
mirigydaganat,mirigydaganat
mitokondriális betegség,mitokondriális betegség
mitokondriális izombántalom,mitokondriális izombántalom
mitrális billentyû elégtelenség,mitrális billentyű elégtelenség
mitrális billentyû-elégtelenség,mitrális billentyű-elégtelenség
mitrális mûbillentyû,mitrális műbillentyű
mitrális mûbillentyû beültetés,mitrális műbillentyű beültetés
mitrális és aorta billentyû szûkület,mitrális és aorta billentyű szűkület
mióma,mióma
morbid kóros elhízás,morbid kóros elhízás
motoneuronbetegség,motoneuronbetegség
